filename,defect_area(porportion*1000),r_var,g_var,b_var,r_avg,g_avg,b_avg,level
06183.jpg,0.7795918367346939,6784.4622770633105,1017.875576468915,1238.421662966702,0.2438095238095238,0.17333333333333334,0.1980952380952381,C
06135.jpg,0.09387755102040816,7347.049893436569,2540.333053941807,2532.1832562509944,10.667619047619048,11.113333333333333,11.639047619047618,A
06138.jpg,1.3510204081632653,10150.194646027905,2395.3004132083315,1836.9273490905994,0.26095238095238094,0.3495238095238095,0.9857142857142858,C
06180.jpg,0.0,8885.412396592066,5902.546896516355,3058.8863090303753,33.28952380952381,35.494285714285716,37.59142857142857,C
06094.jpg,6.338775510204082,7363.382759803836,2568.231232114826,1990.6209348740176,0.14666666666666667,0.09619047619047619,0.16476190476190475,C
06131.jpg,0.0,11576.36488145128,2576.369565783302,3982.5341086960407,0.15428571428571428,0.09238095238095238,0.1457142857142857,A
06134.jpg,0.37551020408163266,7882.4209697144,5334.538968227774,2653.0662635874246,0.29523809523809524,0.41523809523809524,4.349523809523809,C
06168.jpg,0.0,8918.741226589758,4330.243641005532,3386.306487216643,0.2819047619047619,0.2542857142857143,11.39047619047619,B
06126.jpg,0.0,9006.848889325176,5000.7071784195205,2641.5658825885516,28.231428571428573,36.07333333333333,38.85619047619048,A
06124.jpg,0.0,11109.869839940196,2719.8060346084576,2627.465417269027,0.21523809523809523,0.14285714285714285,0.16,B
06156.jpg,0.012244897959183673,4705.41728494186,1623.7657416225502,1429.8379909877863,0.22857142857142856,0.2219047619047619,0.24476190476190476,B
06116.jpg,0.08571428571428572,9191.656446460627,3715.835295759644,3603.2954898754406,0.3419047619047619,5.244761904761905,10.836190476190476,C
06142.jpg,0.0,9801.21916505755,3193.695123673195,1511.775543653528,0.15428571428571428,0.09238095238095238,0.16952380952380952,A
06166.jpg,4.763265306122449,9165.682064387463,4628.1765944689905,3124.9898658259026,0.23904761904761904,0.17809523809523808,0.21714285714285714,C
06141.jpg,0.0,9845.98279756645,5607.522855648588,3317.1873703896986,0.1961904761904762,0.16,0.1657142857142857,C
06136.jpg,7.893877551020408,8270.03312554206,6573.065869312764,2960.7849044532336,0.17809523809523808,0.08,0.06666666666666667,C
06104.jpg,0.0,6261.257867092861,1701.3038990474047,2300.089207625047,0.06666666666666667,0.040952380952380955,0.06,A
06125.jpg,4.285714285714286,7385.034012305322,2985.734844803133,3612.210304973725,28.427619047619046,31.515238095238097,33.72571428571428,B
06067.jpg,0.0653061224489796,8181.136008898265,1185.0693816069268,1297.9507481769783,0.20857142857142857,0.17333333333333334,0.21428571428571427,A
06069.jpg,0.0,10260.163965249902,4047.2016406128023,2964.401848526519,0.13333333333333333,0.13333333333333333,0.12761904761904763,B
06173.jpg,0.04081632653061224,7776.399338362492,4179.296356045469,6175.043510983851,0.23238095238095238,0.17047619047619048,0.13047619047619047,C
06106.jpg,0.0,7227.801518006239,923.3720242243658,520.6580894281481,0.2780952380952381,0.18666666666666668,0.23714285714285716,A
06071.jpg,8.66530612244898,5784.187906626557,5036.893383763667,4620.1669339425225,0.04666666666666667,0.06,0.05047619047619047,B
06093.jpg,0.0,7791.091287287161,4917.333324540846,3490.47872267021,23.64095238095238,33.542857142857144,43.534285714285716,B
06062.jpg,1.2163265306122448,10859.281259745536,4934.021901877733,2658.7482669977385,8.088571428571429,10.18952380952381,11.75904761904762,C
06073.jpg,0.0,11274.122896213328,2655.217576373444,1479.9492917287696,10.231428571428571,11.539047619047619,13.27047619047619,C
06084.jpg,0.04897959183673469,9108.103804394195,4174.364610222325,1588.0751549360764,2.7876190476190477,8.040952380952382,14.475238095238096,C
06082.jpg,4.506122448979592,7537.817111396281,6863.370134608993,2429.4032441834756,26.898095238095237,28.834285714285713,31.354285714285716,C
06075.jpg,0.004081632653061225,6375.0111941612995,1539.4565033543079,794.7199742406254,9.295238095238096,9.950476190476191,10.806666666666667,B
06063.jpg,0.0,9547.750382046175,3371.7233195009226,3326.1027526987436,34.06190476190476,37.892380952380954,41.034285714285716,A
06092.jpg,40.12244897959184,5570.754267136172,2825.6566337715794,1392.9872577786434,8.447619047619048,8.742857142857142,9.166666666666666,C
06079.jpg,0.8489795918367347,10528.244432575548,7381.181882456002,2284.2636562808502,0.20857142857142857,0.1619047619047619,0.16666666666666666,B
06086.jpg,1.583673469387755,11498.474108948149,2813.677257640858,3674.740546299761,0.26571428571428574,0.38095238095238093,4.0304761904761905,A
06072.jpg,1.726530612244898,11332.600682944561,4187.205691625028,3259.546752983397,0.3419047619047619,0.43142857142857144,1.0476190476190477,B
06068.jpg,0.0,11052.275167094116,4578.025537378226,3529.3518641319115,16.952380952380953,17.652380952380952,18.911428571428573,A
06085.jpg,0.0,11280.805131341052,3856.4459677520663,4277.432733200907,0.26857142857142857,0.2361904761904762,0.2542857142857143,A
06083.jpg,0.0,8661.855912823354,8109.159670036523,4070.5881867123985,0.16285714285714287,0.15523809523809523,0.1361904761904762,B
06088.jpg,12.612244897959183,8363.728407745768,4594.660182047726,3815.6211911731084,16.86095238095238,17.857142857142858,19.18095238095238,C
06081.jpg,2.6163265306122447,7941.076930279933,5936.369297695939,3429.389681165076,27.164761904761903,28.35809523809524,29.396190476190476,C
06087.jpg,0.0,8842.873361218026,5244.536913709914,2735.16065849681,0.15619047619047619,0.11523809523809524,0.17238095238095238,B
06090.jpg,0.15918367346938775,9541.953357993047,2640.7219013645777,2757.816430995963,0.24952380952380954,0.25047619047619046,0.19047619047619047,B
06076.jpg,0.0,8823.63277864935,2967.493720623697,3443.435548117798,12.191428571428572,14.883809523809523,17.155238095238094,A
06008.jpg,0.0,8426.392886934265,5237.556116319596,3161.57886348029,0.16380952380952382,0.18476190476190477,0.13333333333333333,B
06066.jpg,0.0,5174.559729857596,1319.0641784548932,708.1950885982119,0.16952380952380952,0.1580952380952381,0.18095238095238095,C
06065.jpg,16.257142857142856,9131.408494410913,2447.341051103272,2064.147397410264,0.14476190476190476,0.09619047619047619,0.09238095238095238,C
06061.jpg,0.0,9000.095759379406,3537.0113727165412,2320.3279444162267,0.09523809523809523,0.07523809523809524,0.11238095238095239,B
06074.jpg,0.08163265306122448,8416.337062008975,1199.9129230831686,947.8781757256112,13.132380952380952,13.696190476190477,14.32095238095238,C
06024.jpg,0.004081632653061225,8096.492674638151,2423.525616330151,2935.7856049401403,0.1219047619047619,0.08857142857142856,0.06476190476190476,A
06016.jpg,0.0163265306122449,8129.003756292782,1985.2428521658558,1475.0055710260517,23.984761904761903,25.29809523809524,26.643809523809523,B
06032.jpg,6.946938775510204,7713.8060215284695,5732.918179166507,2630.7833732196186,0.10285714285714286,0.08190476190476191,0.13047619047619047,B
06010.jpg,0.33877551020408164,7910.057799683414,3347.6834286677886,4116.398522803623,0.21142857142857144,0.2219047619047619,0.21904761904761905,B
06027.jpg,0.1836734693877551,8924.3329066764,3689.826406087971,2228.751030707633,12.96952380952381,13.220952380952381,13.025714285714285,B
06011.jpg,0.10204081632653061,8930.73887020568,5732.344754652477,2230.6964788061136,0.30857142857142855,0.24571428571428572,0.20666666666666667,C
06006.jpg,0.1346938775510204,9061.225545408106,7298.70050701719,4030.8347988358896,0.16666666666666666,0.14285714285714285,0.10380952380952381,C
06060.jpg,17.367346938775512,11209.395477630136,3498.686427178132,2215.0618589646338,0.22476190476190477,0.13142857142857142,0.12666666666666668,C
06046.jpg,12.057142857142857,6279.493862346701,2870.524626535678,3177.455622677561,0.11333333333333333,0.0761904761904762,0.07142857142857142,A
06031.jpg,0.07755102040816327,10572.410166199628,3036.462203182574,2491.66933622803,0.1438095238095238,0.11238095238095239,0.15142857142857144,A
06018.jpg,0.1673469387755102,10264.349157986797,2769.878355510815,1307.8307554133646,0.21142857142857144,0.1980952380952381,0.22,C
06049.jpg,16.39591836734694,7263.162020611825,4578.050194950298,4303.835538878213,14.244761904761905,15.290476190476191,16.424761904761905,B
06059.jpg,0.17551020408163265,9392.4002112632,3595.9934127622855,1631.7765460686114,0.1676190476190476,0.14476190476190476,0.11428571428571428,C
06007.jpg,2.693877551020408,5067.443708813294,1081.508616816786,543.027886387328,6.886666666666667,7.377142857142857,7.7752380952380955,A
06052.jpg,2.877551020408163,8383.770266390306,4541.230148749091,3509.863008666746,13.56857142857143,13.981904761904762,14.892380952380952,B
06012.jpg,0.004081632653061225,9503.73127167593,2159.4399036426053,1839.9704971466438,7.683809523809524,9.041904761904762,11.272380952380953,B
06013.jpg,0.0,7021.298451735629,738.6136269706335,378.2204103814348,3.3390476190476193,10.022857142857143,11.365714285714287,A
06053.jpg,4.9346938775510205,10754.55017185007,5400.5746569544235,4160.606255105427,0.25333333333333335,0.3838095238095238,2.2704761904761903,B
06002.jpg,0.0,10147.913016490107,2099.872009557553,1749.714733779208,14.148571428571428,14.623809523809523,15.572380952380952,B
06056.jpg,0.0,11146.953937266695,4173.322051454102,4280.514525218594,0.08952380952380952,0.08666666666666667,0.10476190476190476,A
06034.jpg,0.0,10006.735980318263,4098.879737003477,3343.49361191513,13.700952380952382,15.942857142857143,17.337142857142858,B
06048.jpg,0.0,7178.109189621949,1797.833038034176,2270.024355274684,0.1380952380952381,0.15047619047619049,0.14285714285714285,A
06014.jpg,0.0,9934.312392058742,6000.98567327843,5036.40314378082,0.23714285714285716,0.5647619047619048,3.3504761904761904,B
06019.jpg,0.0,12135.525562288243,2524.7705198251774,2244.3846368304166,0.23714285714285716,0.20666666666666667,0.23047619047619047,A
06035.jpg,0.0,10674.367418470909,3378.093690249131,3962.1566674763685,0.1438095238095238,0.12571428571428572,0.029523809523809525,A
06042.jpg,0.0,9934.496083313797,2291.072642355347,1797.713056792124,9.133333333333333,14.964761904761906,19.276190476190475,A
06033.jpg,0.0,12965.995736566654,3591.214839192788,1926.9443887236803,0.28285714285714286,0.38761904761904764,4.3028571428571425,A
06039.jpg,0.1673469387755102,8266.246060104373,3443.8118178251348,2855.196358012605,27.278095238095236,31.222857142857144,32.37714285714286,B
06026.jpg,2.142857142857143,8270.124215716849,5555.970758864289,2076.29271677925,0.3180952380952381,0.35714285714285715,1.7876190476190477,C
06003.jpg,0.23673469387755103,11130.01658230201,4275.709557267015,2743.848114519819,12.802857142857142,13.303809523809523,13.864761904761904,B
06005.jpg,7.069387755102041,6666.729958338521,5917.031189175204,4305.612542223642,25.47047619047619,26.364761904761906,27.545714285714286,B
06025.jpg,0.1306122448979592,6776.95970088246,1277.6291559951226,905.2430580353845,0.29333333333333333,0.5828571428571429,4.228571428571429,C
06029.jpg,0.0,10577.633455052002,1677.9591385539595,1384.4395223609024,4.161904761904762,9.646666666666667,11.058095238095238,B
06040.jpg,0.0,11016.151985252012,2929.5994488012334,2488.7491592785163,29.02952380952381,31.044761904761906,32.89523809523809,A
06000.jpg,0.5714285714285714,7158.461701003198,3979.6055269046947,4198.235903971536,7.715238095238095,8.04,8.693333333333333,A
06037.jpg,1.1306122448979592,8533.254401909051,4333.822557104375,2394.0709151444507,0.17142857142857143,0.09428571428571429,0.14285714285714285,B
06023.jpg,12.453061224489796,7314.312451944285,2286.69395684683,1467.678312627656,20.78857142857143,24.665714285714287,25.546666666666667,C
06036.jpg,0.0,9140.92829965235,3804.4748264273285,3948.628833899519,0.1523809523809524,0.12857142857142856,0.1742857142857143,A
06001.jpg,0.11020408163265306,6846.679158922979,2574.9724937595697,2045.5175274669768,1.5895238095238096,7.408571428571428,10.879047619047618,C
06058.jpg,0.0,6623.866459689428,3531.1453430028364,3160.2982970021003,0.2,0.13333333333333333,0.15142857142857144,A
06017.jpg,0.4857142857142857,8195.45930306574,5027.125351139497,3958.2499953715737,13.66095238095238,15.621904761904762,17.565714285714286,B
06055.jpg,0.0,8299.663366808005,3389.7587977384037,3188.4862321959677,0.1980952380952381,0.18761904761904763,0.13238095238095238,B
06041.jpg,0.0,9016.428638910083,5277.474662584639,2526.554316043893,11.895238095238096,14.387619047619047,17.03904761904762,B
02999.jpg,0.10204081632653061,10239.446241252484,1656.9266781698955,1159.7647857230318,0.23142857142857143,0.15714285714285714,0.18761904761904763,C
02994.jpg,0.0,9852.091177228758,5608.068010740304,2988.2239226563825,0.24095238095238095,0.3057142857142857,1.5409523809523809,B
02989.jpg,18.959183673469386,8825.95111090812,1493.5569245253798,1543.9374951376592,9.224761904761905,10.166666666666666,11.045714285714286,C
02987.jpg,0.0,7609.363637691799,4643.701520457515,4250.1023491909,10.903809523809525,12.05904761904762,13.39904761904762,B
02998.jpg,0.0,9565.140870043511,2720.2740296550724,3617.958109796859,0.16095238095238096,0.15142857142857144,0.10476190476190476,A
02985.jpg,1.4857142857142858,5956.218736148217,2833.413526004629,919.3745080392978,33.66571428571429,35.91142857142857,38.08380952380952,B
02996.jpg,0.3836734693877551,7230.394837686218,2532.4573998014807,1800.461187980663,33.346666666666664,34.22857142857143,35.02,A
02990.jpg,0.30612244897959184,9763.369044558363,5578.746457786318,4346.334772520469,21.80952380952381,23.20190476190476,24.217142857142857,C
02991.jpg,0.0,8697.446965748397,1521.1350478379595,1741.3881328955067,1.4247619047619047,6.981904761904762,12.307619047619047,A
02983.jpg,0.9551020408163265,7431.967737571783,2635.255676135707,2650.473454400063,7.073333333333333,7.474285714285714,8.959047619047618,C
02995.jpg,1.3755102040816327,9411.767994028889,3438.2990357638946,2058.412250434474,16.32190476190476,19.69333333333333,23.686666666666667,B
02970.jpg,9.555102040816326,7224.06519137507,5231.309468314506,4366.760705534241,0.17333333333333334,0.14095238095238094,0.14857142857142858,C
02980.jpg,0.0,9609.047512706411,6140.363476503536,3248.6525352999097,34.82,34.55904761904762,35.212380952380954,B
02973.jpg,0.0,10067.67736577527,1935.249682072971,1766.290085288237,11.34952380952381,11.756190476190476,11.821904761904761,B
02986.jpg,0.4163265306122449,8876.85377604214,3888.2473543704177,3283.127997660057,0.2276190476190476,0.23333333333333334,0.2438095238095238,A
02971.jpg,0.0,10531.331417729056,4832.844078022997,6178.441139816596,31.961904761904762,35.74095238095238,37.320952380952384,A
02975.jpg,0.0326530612244898,7084.026519951292,4065.5588812122855,3515.9432494776242,36.91619047619048,39.505714285714284,42.142857142857146,B
02982.jpg,0.0,9487.658128545181,3813.374932610211,2397.546835925056,1.2133333333333334,7.0495238095238095,10.73047619047619,B
02959.jpg,0.0,8895.13832203938,7549.356992879258,5770.092417734777,0.2752380952380952,0.25142857142857145,2.9447619047619047,C
02968.jpg,0.004081632653061225,9021.709401739019,4102.934909021346,2249.1065186670303,23.32857142857143,25.98952380952381,26.60952380952381,B
02963.jpg,0.0,8539.397362164678,1455.2951252038017,1454.4758026897537,0.16,0.08571428571428572,0.07142857142857142,B
02950.jpg,76.28571428571429,9271.888819602395,3157.268100149971,1375.1183470491017,0.11619047619047619,0.10952380952380952,0.15047619047619049,C
02978.jpg,0.42857142857142855,5534.3438995953675,2859.742412763565,2466.0459498331843,0.16476190476190475,0.2257142857142857,0.3914285714285714,A
02976.jpg,0.0,11231.84404026918,3252.975448266132,2821.328356097028,2.4466666666666668,18.78952380952381,23.16857142857143,A
02966.jpg,0.0,12002.779116823976,4665.074876398635,3765.819925671623,0.1838095238095238,0.15904761904761905,0.2180952380952381,B
02967.jpg,0.0,8809.426872765916,4344.63849043845,3809.8083393404963,27.538095238095238,31.4,35.822857142857146,A
02965.jpg,0.0,10012.53731469262,3702.793906745035,3576.9385501742904,0.21904761904761905,0.22380952380952382,0.24571428571428572,A
02956.jpg,1.8775510204081634,6413.779628690495,5187.76575212517,3221.5142869997526,25.413333333333334,25.11809523809524,27.195238095238096,B
02947.jpg,0.0,9728.571019674893,3913.2912901842865,2375.0307280054885,6.664761904761905,8.895238095238096,12.51047619047619,B
02962.jpg,0.0,9413.888874268316,2009.5578693446112,2242.374765222289,16.33047619047619,19.249523809523808,22.46952380952381,A
02960.jpg,0.0,7211.5749885676,3090.917172065126,1455.253405240273,14.014285714285714,16.213333333333335,17.03047619047619,B
02952.jpg,0.09387755102040816,4613.26581119342,3403.0606966929286,5963.248257292973,21.33904761904762,22.63809523809524,23.223809523809525,B
02949.jpg,0.0,7639.259072773973,5647.703780434467,4522.569361300394,1.3714285714285714,9.122857142857143,14.166666666666666,C
02961.jpg,0.10612244897959183,10937.700074053551,5174.508980798215,4306.893114500091,0.1895238095238095,0.20095238095238097,0.13047619047619047,C
02958.jpg,0.35918367346938773,9621.654258523358,3960.332165291099,3125.9722163310194,10.10952380952381,10.456190476190477,10.300952380952381,B
02964.jpg,8.085714285714285,8826.0592801173,6463.092919957771,5289.645495505924,0.20285714285714285,0.23714285714285716,0.19428571428571428,B
02937.jpg,3.0081632653061225,7713.196805512742,3067.190433481857,3739.780634443404,0.26285714285714284,0.2714285714285714,0.3295238095238095,C
02944.jpg,4.8244897959183675,7333.7916638881115,2999.388746331531,1561.6694157830877,17.21142857142857,18.32857142857143,19.004761904761907,C
02938.jpg,4.106122448979592,8133.73821086913,1884.97930750054,2208.4318407750584,5.06,5.967619047619047,6.660952380952381,C
02936.jpg,6.330612244897959,6962.4288090238815,2350.222227438005,2650.8039683246875,4.1657142857142855,7.1085714285714285,8.806666666666667,B
02945.jpg,0.9428571428571428,7318.216114167843,4868.889128495091,4388.777660677463,0.2733333333333333,0.26571428571428574,1.2352380952380952,B
02939.jpg,3.5510204081632653,9187.52473981975,7507.09601452091,6392.575873924663,0.3295238095238095,0.24761904761904763,0.26857142857142857,B
02997.jpg,0.0,13482.713306261474,3167.6016993474377,2510.481775098583,0.2361904761904762,0.5057142857142857,8.055238095238096,A
02942.jpg,75.06530612244897,5044.19688414084,2942.807268737017,1547.9961958455624,4.545714285714285,6.239047619047619,7.4209523809523805,C
02925.jpg,0.3510204081632653,8763.564500564216,2588.320591897751,1262.583676108515,0.16095238095238096,0.10571428571428572,0.22095238095238096,B
02860.jpg,0.0,7228.715460016231,2892.9927427201637,1471.8781505663565,0.07714285714285714,0.05619047619047619,0.06571428571428571,B
02917.jpg,0.0,12017.69125011034,3453.6195519365733,1924.2908221183304,0.23047619047619047,0.16666666666666666,0.17714285714285713,A
02922.jpg,16.791836734693877,7763.201074450857,3685.017555548218,3901.6365361782628,0.33714285714285713,0.24285714285714285,0.26857142857142857,A
02933.jpg,13.379591836734694,9323.796727969857,2966.223901959489,2850.4275291651657,15.900952380952381,19.80095238095238,21.37238095238095,A
02932.jpg,0.0,10271.903691272471,4379.0029751282655,3754.6954982664865,0.18666666666666668,0.2866666666666667,0.5009523809523809,A
02919.jpg,0.8653061224489796,9765.081048369322,5344.829255777161,3366.2231231806036,14.119047619047619,17.12,17.52095238095238,B
02869.jpg,0.0,9585.22668367847,4661.393089243464,1479.5966390344438,0.10285714285714286,0.08095238095238096,0.18761904761904763,B
02943.jpg,0.0,8067.956124378796,4223.6054706912,3808.2331681768064,0.16952380952380952,0.20952380952380953,0.13047619047619047,B
02931.jpg,5.808163265306122,7660.128482388544,5520.330865978045,2159.560360249206,9.188571428571429,10.716190476190476,11.58,C
02871.jpg,0.0,11748.368294866468,3513.6626813036305,2574.6804579707505,17.485714285714284,18.061904761904763,19.33142857142857,A
02927.jpg,0.0,7815.347191233592,1748.6544986543347,1039.5002094877539,0.2695238095238095,0.20285714285714285,0.2695238095238095,C
02873.jpg,0.0,6688.147497468655,968.5603671384074,1081.9799135963967,6.7752380952380955,7.894285714285714,9.040952380952382,B
02852.jpg,2.6163265306122447,8497.476157610381,4440.902946269523,1904.140100568652,20.86857142857143,22.663809523809523,23.875238095238096,C
02913.jpg,0.0,8342.435963593409,4487.820241787706,4667.627304556086,0.2638095238095238,2.5952380952380953,7.7561904761904765,A
02880.jpg,0.0,10541.02904656271,3126.514803383577,2814.7429223793306,36.08761904761905,39.74095238095238,42.348571428571425,A
02853.jpg,0.6122448979591837,10033.66685227632,2323.26998382226,1565.2135264724227,0.23238095238095238,0.21333333333333335,0.28095238095238095,C
02862.jpg,0.0,9697.235737814211,3667.186026923509,2922.302921900703,30.073333333333334,31.737142857142857,33.05238095238095,A
02870.jpg,0.2571428571428571,9124.358620802484,2441.5876553466096,2120.3751630648367,30.281904761904762,33.60285714285714,38.18380952380952,C
02912.jpg,2.3469387755102042,6698.065578264117,1835.4667558547033,2078.0602249809554,0.22476190476190477,2.4895238095238095,5.414285714285715,C
02881.jpg,0.044897959183673466,7948.1297192321,4532.362195461989,2891.3954018727054,0.18761904761904763,0.17904761904761904,0.13047619047619047,B
02896.jpg,12.448979591836734,7804.142286079455,2432.627396470764,2337.80097787802,9.17904761904762,13.878095238095238,15.05904761904762,C
02884.jpg,0.1673469387755102,10302.497315671786,3824.602221839949,1727.3800626744653,0.1676190476190476,0.1219047619047619,0.15523809523809523,C
02906.jpg,5.918367346938775,10016.659086885764,2492.4305154688655,1810.7571164516626,0.13428571428571429,0.06380952380952382,0.06857142857142857,C
02902.jpg,0.0,10108.885201953219,2704.533905745923,2021.1649983524417,0.6495238095238095,6.338095238095238,18.554285714285715,B
02911.jpg,0.14285714285714285,5963.165406166967,970.4780934870928,673.1350765376051,7.004761904761905,7.348571428571429,7.913333333333333,A
02898.jpg,1.9510204081632654,7133.846842852992,4257.149971773055,1646.3531612099548,23.538095238095238,25.576190476190476,27.662857142857142,A
02859.jpg,0.37142857142857144,7906.709667310346,5367.150907280615,5219.688225865112,0.25047619047619046,0.2438095238095238,0.29333333333333333,C
02874.jpg,1.6285714285714286,7019.122361738936,4552.839184724918,3701.803039668565,27.704761904761906,35.39333333333333,38.3352380952381,C
02930.jpg,0.0,11544.855922904053,3382.616074461343,3076.1659733942597,22.724761904761905,24.124761904761904,25.260952380952382,B
02892.jpg,0.0,11659.687080883503,3045.5943693083864,1960.818156859686,0.3057142857142857,0.2276190476190476,0.19428571428571428,A
02899.jpg,0.0,9645.209673821784,2118.012095037253,2012.8703907304243,20.258095238095237,23.111428571428572,24.99142857142857,A
02893.jpg,1.4285714285714286,9684.091759874145,2527.3746083775104,1364.6947500909432,0.2838095238095238,0.23047619047619047,0.2695238095238095,C
02887.jpg,0.0,11403.536952170705,8134.766343601461,4796.9870118703375,0.08,0.047619047619047616,0.12095238095238095,C
02863.jpg,6.697959183673469,8603.473686399568,4809.245984817414,4102.156811702441,0.2057142857142857,0.16476190476190475,0.24666666666666667,A
02857.jpg,15.220408163265306,7007.006975247267,4074.8525563306284,4809.317127724696,11.813333333333333,12.466666666666667,13.629523809523809,C
02916.jpg,1.6081632653061224,6813.562807742291,5075.904485430517,4439.679197186662,32.67333333333333,36.46952380952381,37.88,B
02914.jpg,1.563265306122449,9383.129632986409,3147.9684578293777,764.1134763577646,7.506666666666667,9.755238095238095,10.972380952380952,A
02900.jpg,0.0,12865.377056462159,3390.478474901953,2435.4517973728016,0.1742857142857143,0.10476190476190476,0.07047619047619047,A
02894.jpg,6.159183673469387,8800.409893277672,3182.4677342279715,2296.618927344858,0.16285714285714287,0.17142857142857143,0.14857142857142858,C
02855.jpg,0.40408163265306124,8521.138621181914,2935.9105817172253,4357.600310890428,27.80761904761905,27.884761904761906,27.936190476190475,C
02875.jpg,0.0,9227.313101616513,4375.4198382933455,3649.899702054188,0.09142857142857143,0.06761904761904762,0.11142857142857143,A
02889.jpg,2.126530612244898,8835.656842964248,4114.394095519469,2780.8931682350044,25.183809523809522,26.18285714285714,26.94952380952381,C
02926.jpg,0.0,8139.139922849143,6264.059165782985,4570.815977139987,0.6495238095238095,7.039047619047619,9.123809523809523,B
02891.jpg,0.0,10098.00127574127,6447.776164690625,2350.9566201849707,0.2219047619047619,0.18285714285714286,0.26571428571428574,B
02878.jpg,1.7918367346938775,6469.1830888577015,4675.81155900209,3793.3681693709627,13.317142857142857,15.326666666666666,16.096190476190475,C
02918.jpg,0.0,6260.417978359895,3065.0154236613807,2933.594435130528,0.10761904761904761,0.12095238095238095,0.06571428571428571,B
02908.jpg,0.7306122448979592,9960.086352236485,5106.564809377205,3463.36092627009,27.982857142857142,28.64190476190476,29.822857142857142,B
02876.jpg,1.2775510204081633,10423.646306957677,2442.9888654072247,2465.838226200805,5.413333333333333,8.177142857142858,10.98857142857143,B
02858.jpg,0.5510204081632653,11858.539009268614,3131.7145813136217,3736.3437149408314,0.29333333333333333,1.3142857142857143,27.23047619047619,A
02901.jpg,0.0,9939.064694511399,4557.100162539378,6153.120204059821,0.1657142857142857,0.19238095238095237,0.6704761904761904,A
02877.jpg,0.0,8812.52485854969,4821.9149441273885,2010.5245376717578,0.10571428571428572,0.0761904761904762,0.1180952380952381,A
02890.jpg,2.620408163265306,10665.73307769187,3664.7856223794147,2421.246330367299,9.922857142857143,10.256190476190476,11.34095238095238,C
02868.jpg,0.0326530612244898,8883.285783587433,1583.4535994969956,1973.4218177652742,7.423809523809524,10.91047619047619,13.612380952380953,C
02835.jpg,0.4489795918367347,5863.354240110693,2919.541410964446,6511.382873467279,31.11904761904762,33.166666666666664,35.16952380952381,C
02924.jpg,0.0,10336.099567161194,2275.6567034108425,1977.1180737412656,6.9904761904761905,8.464761904761906,9.371428571428572,A
